GameID,Name,Genre,ESRB,Platform,Publisher,Developer,Score,Year,URL
1193,virtua fighter 5,fighting,t,ps3,sega,sega-am2,8.7,2007,/games/boxart/3194065ccc.jpg
1194,pro evolution soccer 2014,sports,e,ps3,konami digital entertainment,konami,8.3,2013,/games/boxart/full_2467036AmericaFrontccc.jpg
1195,the simpsons game,platform,t,psp,electronic arts,ea redwood shores,6,2007,/games/boxart/full_the-simpsons-game_2AmericaFront.jpg
1196,metroid prime hunters,shooter,t,ds,nintendo,nintendo software technology corporation,8.4,2006,/games/boxart/full_9650950AmericaFrontccc.jpg
1197,ready 2 rumble boxing,sports,t,ps,midway games,point of view,7.6,1999,/games/boxart/4666927ccc.jpg
1198,dragon ball z: taiketsu,fighting,t,gba,atari,webfoot technologies,3.8,2003,/games/boxart/9802230ccc.gif
1199,grand theft auto: chinatown wars,adventure,m,psp,rockstar games,rockstar leeds,9.2,2009,/games/boxart/full_7855038AmericaFrontccc.jpg
1200,disney's lilo & stitch,action,e,gba,disney interactive studios,digital eclipse,8,2002,/games/boxart/4632781ccc.jpg
1201,star fox: assault,shooter,t,gc,nintendo,namco,7.55,2005,/games/boxart/8045970ccc.jpg
1202,fifa soccer 11,sports,e,wii,ea sports,ea canada,7,2010,/games/boxart/full_fifa-soccer-11_9AmericaFront.jpg
1203,lego star wars ii: the original trilogy,action,e,ds,lucasarts,amaze entertainment,4.9,2006,/games/boxart/full_9926100AmericaFrontccc.jpg
1204,marvel vs. capcom 3: fate of two worlds,fighting,t,x360,capcom,capcom,8.4,2011,/games/boxart/full_marvel-vs-capcom-3-fate-of-two-worlds_375AmericaFront.jpg
1205,call of duty 3,shooter,t,ps2,activision,treyarch,8.2,2006,/games/boxart/full_3455610AmericaFrontccc.jpg
1206,the biggest loser,sports,e,wii,thq,blitz games,7.7,2009,/games/boxart/full_8373476AmericaFrontccc.jpg
1207,prince of persia,adventure,t,ps3,ubisoft,ubisoft montreal,8.25,2008,/games/boxart/full_5430709AmericaFrontccc.jpg
1208,tiger woods pga tour 10,sports,e,wii,ea sports,ea tiburon,9,2009,/games/boxart/full_2916472AmericaFrontccc.jpg
1209,virtua fighter,fighting,t,sat,sega,sega-am2,9,1995,/games/boxart/6479946ccc.jpg
1210,tomb raider: underworld,adventure,t,x360,eidos interactive,crystal dynamics,7.5,2008,/games/boxart/full_6616344AmericaFrontccc.jpg
1211,soulcalibur iii,fighting,t,ps2,namco,namco,8.5,2005,/games/boxart/full_4871038AmericaFrontccc.jpg
1212,naruto: ultimate ninja storm,fighting,t,ps3,namco bandai,cyberconnect2,7.8,2008,/games/boxart/full_6027253AmericaFrontccc.jpg
1213,world tour soccer,sports,e,psp,sony computer entertainment,scee london studio,7,2005,/games/boxart/588724ccc.jpg
1214,the orange box,shooter,m,ps3,electronic arts,ea uk,8.7,2007,/games/boxart/full_1202398AmericaFrontccc.jpg
1215,spore creatures,simulation,e,ds,electronic arts,foundation 9,7.2,2008,/games/boxart/full_3585087AmericaFrontccc.jpg
1216,mortal kombat: armageddon,fighting,m,ps2,midway games,midway games,7.4,2006,/games/boxart/full_4509582AmericaFrontccc.jpg
1217,dirt 3,racing,t,ps3,codemasters,codemasters,9,2011,/games/boxart/full_dirt-3_583AmericaFront.jpg
1218,endless ocean,adventure,e,wii,nintendo,arika,6.8,2008,/games/boxart/full_9868494AmericaFrontccc.jpg
1219,sonic generations,platform,e,3ds,sega,sonic team,6.3,2011,/games/boxart/full_sonic-generations_949AmericaFront.jpg
1220,nintendo labo: toy-con 01 variety kit,misc,e,ns,nintendo,nintendo epd,7.7,2018,/games/boxart/full_7635995AmericaFrontccc.jpg
1221,wario land: shake it!,platform,e,wii,nintendo,good-feel,7.3,2008,/games/boxart/full_4377822AmericaFrontccc.jpg
1222,aliens vs predator,shooter,m,x360,sega,rebellion developments,6,2010,/games/boxart/full_4407081AmericaFrontccc.jpg
1223,warhawk,shooter,t,ps3,sony computer entertainment,incognito entertainment,8.4,2007,/games/boxart/1331559ccc.jpg
1224,spider-man 2,platform,e,gba,activision,digital eclipse,7,2004,/games/boxart/512878ccc.jpg
1225,seek and destroy,racing,t,ps2,conspiracy entertainment,barnhouse effect,5.6,2002,/games/boxart/full_3046893AmericaFrontccc.jpg
1226,darksiders,action,m,x360,thq,vigil games,7.8,2010,/games/boxart/full_6559707AmericaFrontccc.jpg
1227,mercenaries 2: world in flames,shooter,t,x360,electronic arts,pandemic studios,7.1,2008,/games/boxart/6960164ccc.jpg
1228,sega superstars tennis,sports,e10,wii,sega,sumo digital,7,2008,/games/boxart/5859142ccc.jpg
1229,call of duty 4: modern warfare,shooter,t,ds,activision,n-space,7.3,2007,/games/boxart/4740458ccc.jpg
1230,dirt,racing,e,ps3,codemasters,codemasters,8.3,2007,/games/boxart/full_5997320AmericaFrontccc.jpg
1231,resident evil: the darkside chronicles,shooter,m,wii,capcom,"cavia, inc.",7.2,2009,/games/boxart/full_4345442AmericaFrontccc.jpg
1232,socom: u.s. navy seals fireteam bravo 2,shooter,t,psp,sony computer entertainment,zipper interactive,8.2,2006,/games/boxart/8053231ccc.jpg
1233,mysims agents,adventure,e,wii,electronic arts,ea redwood shores,7.5,2009,/games/boxart/full_9980569AmericaFrontccc.jpg
1234,captain toad: treasure tracker,puzzle,e,ns,nintendo,nintendo epd,8.1,2018,/games/boxart/full_7236801AmericaFrontccc.jpg
1235,f-zero: maximum velocity,racing,e,gba,nintendo,"nd cube co., ltd.",8.7,2001,/games/boxart/5835562ccc.jpg
1236,mario superstar baseball,sports,e,gc,nintendo,namco / now production,7.2,2005,/games/boxart/4688884ccc.jpg
1237,dave mirra freestyle bmx,sports,e,ps,acclaim entertainment,"z-axis, ltd.",7.4,2000,/games/boxart/3396625ccc.jpg
1238,supreme commander 2,strategy,e10,pc,square enix,gas powered games,7.5,2010,/games/boxart/full_8060194AmericaFrontccc.jpg
1239,forza motorsport,racing,e,xb,microsoft game studios,turn 10 studios,9.2,2005,/games/boxart/8861119ccc.jpg
1240,rocksmith 2014,music,t,ps3,ubisoft,ubisoft san francisco,9.1,2013,/games/boxart/full_4522149AmericaFrontccc.jpg
1241,sonic & sega all-stars racing,racing,e,ds,sega,sumo digital,8.3,2010,/games/boxart/full_2428319AmericaFrontccc.jpg
1242,legacy of kain: soul reaver,adventure,m,ps,eidos interactive,crystal dynamics,8.9,1999,/games/boxart/full_7243180AmericaFrontccc.jpg
1243,wwe smackdown vs. raw 2010,fighting,t,x360,thq,jakks pacific,8.2,2009,/games/boxart/full_3258165AmericaFrontccc.jpg
1244,sleeping dogs,action-adventure,m,ps3,square enix,united front games,8.1,2012,/games/boxart/full_4756084AmericaFrontccc.jpg
1245,tales of destiny,role-playing,t,ps,namco,wolfteam,6.2,1998,/games/boxart/2081496ccc.jpg
1246,titan quest,role-playing,t,pc,thq,iron lore entertainment,7.6,2006,/games/boxart/3585065ccc.jpg
1247,aliens vs predator,shooter,m,ps3,sega,rebellion developments,6.1,2010,/games/boxart/full_4800555AmericaFrontccc.jpg
1248,naruto: clash of ninja 2,fighting,t,gc,d3 publisher,8ing/raizing,7.4,2006,/games/boxart/full_3670641AmericaFrontccc.jpg
1249,bomberman 64,puzzle,e,n64,hudson soft,hudson soft,6.1,1997,/games/boxart/2157130ccc.jpg
1250,wipeout pure,racing,e,psp,sony computer entertainment,studio liverpool,9.1,2005,/games/boxart/3819708ccc.jpg
1251,lego pirates of the caribbean: the video game,action,e10,x360,disney interactive studios,traveller's tales,7.2,2011,/games/boxart/full_lego-pirates-of-the-caribbean-the-video-game_84AmericaFront.jpg
1252,hotline miami 2: wrong number,shooter,m,pc,devolver digital,dennaton games,8.3,2015,/games/boxart/full_456307AmericaFrontccc.png
1253,motorstorm: arctic edge,racing,t,psp,sony computer entertainment,bigbig studios,7.7,2009,/games/boxart/full_7160123AmericaFrontccc.jpg
1254,brink,shooter,t,x360,bethesda softworks,splash damage,6.8,2011,/games/boxart/full_brink_882AmericaFront.jpg
1255,the simpsons game,platform,t,x360,electronic arts,ea redwood shores,6.9,2007,/games/boxart/3671740ccc.jpg
1256,resident evil vii: biohazard,action,m,xone,capcom,capcom,7.9,2017,/games/boxart/full_5960719AmericaFrontccc.jpg
1257,lego indiana jones: the original adventures,adventure,e10,ps3,lucasarts,traveller's tales,7.7,2008,/games/boxart/full_5810252AmericaFrontccc.jpg
1258,miitopia,role-playing,e,3ds,nintendo,nintendo epd,6.6,2017,/games/boxart/full_553338AmericaFrontccc.jpg
1259,tomb raider,action,t,pc,eidos interactive,core design ltd.,8.7,1996,/games/boxart/4927987ccc.jpg
1260,just dance 2014,music,e10,x360,ubisoft,ubisoft paris,7.6,2013,/games/boxart/full_4158396AmericaFrontccc.jpg
1261,sonic unleashed,platform,e10,ps3,sega,sonic team,5.3,2008,/games/boxart/full_8619323AmericaFrontccc.jpg
1262,the elder scrolls iii: morrowind game of the year edition,role-playing,t,xb,bethesda softworks,bethesda softworks,8.3,2003,/games/boxart/full_4765395AmericaFrontccc.jpg
1263,dragon ball z: budokai tenkaichi 3,fighting,t,wii,atari,spike / bandai namco games,8.05,2007,/games/boxart/4080766ccc.jpg
1264,serious sam hd: the first encounter,shooter,m,pc,devolver digital,croteam,6.9,2009,/games/boxart/full_5516490AmericaFrontccc.jpg
1265,tiger woods pga tour 08,sports,e,wii,electronic arts,ea salt lake,7.4,2007,/games/boxart/2800687ccc.jpg
1266,shrek 2,platform,e,gc,activision,"luxoflux, inc.",6.9,2004,/games/boxart/321056ccc.jpg
1267,bulletstorm,shooter,m,x360,electronic arts,people can fly,8.5,2011,/games/boxart/full_bulletstorm_840AmericaFront.jpg
1268,madden nfl 07,sports,e,xb,ea sports,ea tiburon,8.4,2006,/games/boxart/full_5722440AmericaFrontccc.jpg
1269,rock band 2,misc,t,wii,mtv games,harmonix music systems,9,2008,/games/boxart/full_3693436AmericaFrontccc.jpg
1270,braid,platform,e10,pc,number none,number none inc.,8.8,2009,/games/boxart/7196302ccc.jpg
1271,just cause 3,action-adventure,m,xone,square enix,avalanche studios,7,2015,/games/boxart/full_4923586AmericaFrontccc.jpg
1272,f1 2012,racing,e,ps3,codemasters,codemasters birmingham,7.9,2012,/games/boxart/full_7813119AmericaFrontccc.jpg
1273,eyepet,simulation,e,ps3,sony computer entertainment,scee london studio,6.9,2010,/games/boxart/full_eyepet_3AmericaFront.jpg
1274,madden nfl 16,sports,e,x360,ea sports,ea tiburon,8,2015,/games/boxart/full_94762AmericaFrontccc.jpg
1275,mario & luigi: paper jam,role-playing,e,3ds,nintendo,alphadream corporation,7.4,2016,/games/boxart/full_7896916AmericaFrontccc.png
1276,naruto shippuden: ultimate ninja storm 2,fighting,t,ps3,namco bandai,cyberconnect2,7.3,2010,/games/boxart/full_naruto-shippuden-ultimate-ninja-storm-2_10AmericaFront.jpg
1277,prince of persia,adventure,t,x360,ubisoft,ubisoft montreal,7.1,2008,/games/boxart/full_1352912AmericaFrontccc.jpg
1278,nba 2k10,sports,e,x360,2k sports,visual concepts,8.4,2009,/games/boxart/full_1506717AmericaFrontccc.jpg
1279,resident evil 5,action,m,pc,capcom,capcom,8.9,2009,/games/boxart/full_4994251AmericaFrontccc.png
1280,far cry: primal,action-adventure,m,xone,ubisoft,ubisoft montreal,7.8,2016,/games/boxart/full_2048466AmericaFrontccc.jpg
1281,breath of fire iii,role-playing,t,ps,capcom,capcom,7.6,1998,/games/boxart/9149926ccc.jpg
1282,nerf n-strike elite,shooter,e10,wii,electronic arts,ea salt lake,7.5,2009,/games/boxart/full_5629745AmericaFrontccc.jpg
1283,rayman origins,platform,e10,ps3,ubisoft,ubisoft,8.5,2011,/games/boxart/full_rayman-origins_639AmericaFront.jpg
1284,1701 a.d.,simulation,e10,pc,aspyr,related designs,7.7,2006,/games/boxart/full_9725957AmericaFrontccc.jpg
1285,devil may cry 3: dante's awakening special edition,action,m,ps2,capcom,capcom,8.7,2006,/games/boxart/1031866ccc.jpg
1286,doom 3,shooter,m,pc,activision,id software,7,2004,/games/boxart/277680ccc.jpg
1287,empire earth,strategy,t,pc,sierra entertainment,stainless steel studios,8,2001,/games/boxart/7219638ccc.jpg
1288,enter the gungeon,action,,ns,devolver digital,dodge roll,8.4,2017,/games/boxart/full_8128714AmericaFrontccc.png
1289,excitebike 64,racing,e,n64,nintendo,left field productions,8.9,2000,/games/boxart/1644815ccc.jpg
1290,final fantasy tactics: the war of the lions,role-playing,t,psp,square enix,square enix,8.9,2007,/games/boxart/full_5788751AmericaFrontccc.jpg
1291,final fantasy xii: revenant wings,role-playing,e10,ds,square enix,square enix / think and feel inc.,8.2,2007,/games/boxart/7596469ccc.jpg
1292,kingdom hearts hd ii.8 final chapter prologue,role-playing,e10,ps4,square enix,square-enix,7.6,2017,/games/boxart/full_8761455AmericaFrontccc.jpg
1293,knack,platform,e10,ps4,sony computer entertainment,sce japan studio,8.4,2013,/games/boxart/full_7393034AmericaFrontccc.jpg
1294,legend of mana,role-playing,t,ps,square,squaresoft,7.8,2000,/games/boxart/4565747ccc.jpg
1295,motorstorm: pacific rift,racing,t,ps3,sony computer entertainment,evolution studios,8.35,2008,/games/boxart/full_5387927AmericaFrontccc.jpg
1296,pokken tournament,fighting,e10,wiiu,nintendo,namco bandai games,7.6,2016,/games/boxart/full_8380865AmericaFrontccc.jpg
1297,sonic adventure 2 battle,platform,e,gc,sega,sonic team,6.8,2002,/games/boxart/8062198ccc.jpg
1298,street fighter alpha 3,fighting,t,ps,capcom,capcom,8.4,1999,/games/boxart/1455581ccc.jpg
1299,the last of us remastered,action-adventure,m,ps4,sony computer entertainment,naughty dog,9.5,2014,/games/boxart/full_6199072AmericaFrontccc.jpg
1300,tom clancy's ghost recon advanced warfighter 2,shooter,t,x360,ubisoft,red storm entertainment / ubisoft paris,8.7,2007,/games/boxart/full_6944181AmericaFrontccc.jpg
1301,valkyria chronicles,role-playing,t,ps3,sega,sega wow overworks,9.100000000000001,2008,/games/boxart/full_5461415AmericaFrontccc.jpg
1302,viva pinata,simulation,e,x360,microsoft game studios,rare ltd.,8.4,2006,/games/boxart/6070694ccc.jpg
1303,tom clancy's splinter cell: blacklist,action-adventure,m,x360,ubisoft,ubisoft toronto,8.4,2013,/games/boxart/full_6902662AmericaFrontccc.jpg
1304,ncaa football 12,sports,e,x360,ea sports,ea tiburon,7.8,2011,/games/boxart/full_ncaa-football-12_602AmericaFront.jpg
1305,ace combat x: skies of deception,simulation,t,psp,namco bandai,bandai namco games,7.6,2006,/games/boxart/full_6415736AmericaFrontccc.jpg
1306,haze,shooter,m,ps3,ubisoft,free radical design,5.6,2008,/games/boxart/full_1175250AmericaFrontccc.jpg
1307,the simpsons: hit & run,racing,t,gc,vu games,radical entertainment,8.2,2003,/games/boxart/1663165ccc.jpg
1308,oddworld: abe's exoddus,platform,t,ps,gt interactive,oddworld inhabitans,8.6,1998,/games/boxart/full_2622052AmericaFrontccc.jpg
1309,tales of graces f,role-playing,t,ps3,namco bandai,namco tales studio,8,2012,/games/boxart/full_2069599AmericaFrontccc.jpg
1310,dirt 2,racing,t,ps3,codemasters,codemasters,8.8,2009,/games/boxart/full_2653936AmericaFrontccc.jpg
1311,apollo justice: ace attorney,adventure,t,ds,capcom,capcom,8,2008,/games/boxart/full_5189307AmericaFrontccc.jpg
1312,rocksmith 2014,music,t,x360,ubisoft,ubisoft san francisco,8.4,2013,/games/boxart/full_1352437AmericaFrontccc.jpg
1313,midnight club: la remix,racing,t,psp,rockstar games,rockstar london,7.7,2008,/games/boxart/full_9599882AmericaFrontccc.jpg
1314,shadow the hedgehog,platform,e10,gc,sega,sonic team,4.9,2005,/games/boxart/5612135ccc.jpg
1315,army of two: the 40th day,shooter,m,x360,electronic arts,ea montreal,7.1,2010,/games/boxart/full_6990388AmericaFrontccc.jpg
1316,tom clancy's splinter cell: blacklist,action-adventure,m,ps3,ubisoft,ubisoft toronto,8.3,2013,/games/boxart/full_496902AmericaFrontccc.jpg
1317,fifa soccer 10,sports,e,wii,ea sports,ea canada,8.3,2009,/games/boxart/full_9900134AmericaFrontccc.jpg
1318,pro evolution soccer 2008,sports,e,psp,konami,konami,7.8,2008,/games/boxart/2303174ccc.jpg
1319,sniper elite v2,shooter,m,ps3,505 games,rebellion developments,7.4,2012,/games/boxart/full_9238516AmericaFrontccc.jpg
1320,zoo tycoon ds,strategy,e,ds,thq,blue fang games,4.6,2005,/games/boxart/full_7465804AmericaFrontccc.jpg
1321,suikoden iii,role-playing,t,ps2,konami,kcet,8.6,2002,/games/boxart/3117641ccc.jpg
1322,fallout 3,role-playing,m,pc,bethesda softworks,bethesda game studios,9,2008,/games/boxart/full_4102528AmericaFrontccc.jpg
1323,the witcher 2: assassins of kings,role-playing,m,pc,atari,cd projekt red studio,8.8,2011,/games/boxart/full_the-witcher-2-assassins-of-kings_634AmericaFront.jpg
1324,fire emblem,strategy,e,gba,nintendo,intelligent systems,8.8,2003,/games/boxart/full_9151149AmericaFrontccc.jpg
1325,dirge of cerberus: final fantasy vii,shooter,t,ps2,square enix,square enix,5.8,2006,/games/boxart/8892988ccc.jpg
1326,brutal legend,action,m,x360,electronic arts,double fine productions,8.5,2009,/games/boxart/full_8552651AmericaFrontccc.jpg
1327,band hero,misc,e10,wii,activision,vicarious visions,7.4,2009,/games/boxart/full_8158603AmericaFrontccc.jpg
1328,grand theft auto: san andreas,action,m,pc,rockstar games,rockstar north,9.4,2005,/games/boxart/752499ccc.jpg
1329,lego star wars ii: the original trilogy,action,e10,gc,lucasarts,traveller's tales,8.4,2006,/games/boxart/full_4755963AmericaFrontccc.jpg
1330,dark cloud 2,role-playing,t,ps2,sony computer entertainment,level 5,8.6,2003,/games/boxart/66929ccc.jpg
1331,guitar hero: warriors of rock,misc,t,wii,activision,vicarious visions,7.3,2010,/games/boxart/full_guitar-hero-warriors-of-rock_4AmericaFront.jpg
1332,star fox 64 3d,shooter,e10,3ds,nintendo,nintendo ead,8,2011,/games/boxart/full_star-fox-64-3d_892AmericaFront.jpg
1333,lego pirates of the caribbean: the video game,action,e10,ps3,disney interactive studios,traveller's tales,7.4,2011,/games/boxart/full_lego-pirates-of-the-caribbean-the-video-game_953AmericaFront.jpg
1334,sea of thieves,action-adventure,t,xone,microsoft studios,rare ltd.,6.9,2018,/games/boxart/full_3235437AmericaFrontccc.jpg
1335,de blob,platform,e,wii,thq,blue tongue,8.05,2008,/games/boxart/full_2136381AmericaFrontccc.jpg
1336,pilotwings resort,simulation,e,3ds,nintendo,monster games,6.9,2011,/games/boxart/full_pilotwings-resort_187AmericaFront.jpg
1337,madden nfl 25,sports,e,ps4,ea sports,ea tiburon,7.4,2013,/games/boxart/full_8207200AmericaFrontccc.jpg
1338,gangs of london,adventure,m,psp,sony computer entertainment,scee london studio,5,2006,/games/boxart/4751151ccc.jpg
1339,sonic & sega all-stars racing,racing,e,ps3,sega,sumo digital,8,2010,/games/boxart/full_3927924AmericaFrontccc.png
1340,harvest moon 3d: a new beginning,simulation,e,3ds,natsume,marvelous,8.2,2012,/games/boxart/full_1294257AmericaFrontccc.png
1341,sonic unleashed,platform,e10,x360,sega,sonic team,5.6,2008,/games/boxart/full_2312401AmericaFrontccc.jpg
1342,lego harry potter: years 5-7,action,e10,ps3,warner bros. interactive,traveller's tales,9,2011,/games/boxart/full_lego-harry-potter-years-5-7_890AmericaFront.jpg
1343,spongebob squarepants: battle for bikini bottom,platform,e,gc,thq,heavy iron studios,7.3,2003,/games/boxart/2409535ccc.jpg
1344,poker night at the inventory,misc,,pc,telltale games,telltale games,8,2010,/games/boxart/full_poker-night-at-the-inventory_619AmericaFront.jpg
1345,wild arms,role-playing,e,ps,sony computer entertainment,media.vision,8.9,1997,/games/boxart/6574342ccc.jpg
1346,red steel,shooter,t,wii,ubisoft,ubisoft paris,6.85,2006,/games/boxart/full_3141270AmericaFrontccc.jpg
1347,lost planet 2,shooter,t,ps3,capcom,capcom,6.6,2010,/games/boxart/full_3247411AmericaFrontccc.jpg
1348,driver: san francisco,racing,t,ps3,ubisoft,ubisoft reflections,8.2,2011,/games/boxart/full_driver-san-francisco_960AmericaFront.jpg
1349,white knight chronicles: international edition,role-playing,t,ps3,sony computer entertainment,level 5,7.1,2010,/games/boxart/full_6305070AmericaFrontccc.jpg
1350,disney magic castle: my happy life,simulation,e,3ds,nintendo,high horse entertainment,7.9,2014,/games/boxart/full_2857210AmericaFrontccc.jpg
1351,killzone,shooter,m,ps2,sony computer entertainment,guerrilla games,6.8,2004,/games/boxart/full_102848AmericaFrontccc.jpg
1352,the spongebob squarepants movie,platform,e,gc,thq,heavy iron studios,6.6,2004,/games/boxart/847913ccc.jpg
1353,skylanders: spyro's adventure,action,e10,ps3,activision,toys for bob,8,2011,/games/boxart/default.jpg
1354,brutal legend,action,m,ps3,electronic arts,double fine productions,7.9,2009,/games/boxart/full_3715573AmericaFrontccc.jpg
1355,castlevania: lament of innocence,action,m,ps2,konami,konami computer entertainment tokyo,8.1,2003,/games/boxart/full_8573983AmericaFrontccc.jpg
1356,brothers in arms: hell's highway,shooter,m,ps3,ubisoft,gearbox software,6,2008,/games/boxart/1489364ccc.jpg
1357,tony hawk: ride,sports,e10,wii,activision,buzz monkey software,4.3,2009,/games/boxart/full_2317246AmericaFrontccc.jpg
1358,saga frontier 2,role-playing,t,ps,square ea,squaresoft,7.4,2000,/games/boxart/9790375ccc.jpg
1359,ncaa football 10,sports,e,x360,ea sports,ea tiburon,8.1,2009,/games/boxart/full_5307689AmericaFrontccc.jpg
1360,ea sports active 2,sports,e,ps3,electronic arts,ea vancouver,8,2010,/games/boxart/full_ea-sports-active-2_3AmericaFront.jpg
1361,prince of persia: the sands of time,adventure,t,xb,ubisoft,ubisoft montreal,9,2003,/games/boxart/full_6894452AmericaFrontccc.jpg
1362,sniper: ghost warrior,shooter,m,pc,city interactive,city interactive,5.4,2010,/games/boxart/full_1305248AmericaFrontccc.jpg
1363,kingdom hearts re:coded,role-playing,e10,ds,square enix,high horse entertainment,6.8,2011,/games/boxart/full_kingdom-hearts-recoded_606AmericaFront.jpg
1364,guitar hero: metallica,misc,t,wii,activision,budcat creations,8.9,2009,/games/boxart/full_9559299AmericaFrontccc.jpg
1365,fallout 76,role-playing,m,xone,bethesda softworks,bethesda game studios,5.1,2018,/games/boxart/full_2000092AmericaFrontccc.jpg
1366,bayonetta,action,m,x360,sega,platinumgames,9.2,2010,/games/boxart/full_1963214AmericaFrontccc.jpg
1367,cars,racing,e,gc,thq,rainbow studios,7.6,2006,/games/boxart/5790751ccc.jpg
1368,operation flashpoint: dragon rising,shooter,m,x360,codemasters,codemasters,7.4,2009,/games/boxart/full_95645AmericaFrontccc.jpg
1369,monster hunter: world,action,t,xone,capcom,capcom,9.4,2018,/games/boxart/full_2972651AmericaFrontccc.jpg
1370,ncaa football 13,sports,e,ps3,ea sports,ea tiburon,7.1,2012,/games/boxart/full_59054AmericaFrontccc.jpg
1371,phoenix wright: ace attorney,adventure,t,ds,capcom,capcom,8.1,2005,/games/boxart/full_8312729AmericaFrontccc.jpg
1372,ncaa football 11,sports,e,x360,ea sports,ea tiburon,8.5,2010,/games/boxart/full_ncaa-football-11_7AmericaFront.jpg
1373,007: the world is not enough,shooter,t,ps,electronic arts,black ops entertainment,6.4,2000,/games/boxart/3062265ccc.jpg
1374,overwatch,shooter,t,pc,blizzard entertainment,blizzard entertainment,9.5,2016,/games/boxart/full_5115772AmericaFrontccc.jpg
1375,dante's inferno,action,m,x360,electronic arts,visceral games,7,2010,/games/boxart/full_5523061AmericaFrontccc.jpg
1376,ncaa football 14,sports,e,ps3,ea sports,ea tiburon,7.7,2013,/games/boxart/full_1302170AmericaFrontccc.jpg
1377,spongebob squarepants: the yellow avenger,action,e,psp,thq,tantalus interactive,5.7,2006,/games/boxart/full_7356188AmericaFrontccc.jpg
1378,wwe smackdown vs. raw 2009,fighting,t,x360,thq,yuke's media creations,7.8,2008,/games/boxart/full_8481866AmericaFrontccc.jpg
1379,xenoblade chronicles,role-playing,t,wii,nintendo,monolith soft,9.3,2012,/games/boxart/full_xenoblade-chronicles_503AmericaFront.jpg
1380,crysis 3,shooter,m,x360,electronic arts,crytek,7.6,2013,/games/boxart/full_7273661AmericaFrontccc.png
1381,starsky & hutch,racing,t,ps2,gotham games,minds-eye productions,6,2003,/games/boxart/7848185ccc.gif
1382,tobal no.1,fighting,t,ps,sony computer entertainment,dreamfactory,7.7,1996,/games/boxart/9580401ccc.jpg
1383,blue dragon,role-playing,t,x360,microsoft game studios,mistwalker corporation / artoon,7.7,2007,/games/boxart/9416763ccc.jpg
1384,buzz! quiz world,misc,t,ps3,sony computer entertainment,magenta software,7.8,2009,/games/boxart/full_1001231AmericaFrontccc.png
1385,ea sports grand slam tennis,sports,e,wii,ea sports,ea vancouver,7.9,2009,/games/boxart/full_7351671AmericaFrontccc.jpg
1386,dynasty warriors 7,action,t,ps3,tecmo koei,omega force,5.8,2011,/games/boxart/full_dynasty-warriors-7_151AmericaFront.jpg
1387,crysis 3,shooter,m,ps3,electronic arts,crytek,8.2,2013,/games/boxart/full_3546011AmericaFrontccc.png
1388,tom clancy's endwar,strategy,t,x360,ubisoft,ubisoft shanghai,8,2008,/games/boxart/full_1564115AmericaFrontccc.jpg
1389,sonic riders: zero gravity,racing,e,wii,sega,sonic team,5.8,2008,/games/boxart/2707104ccc.jpg
1390,colin mcrae rally 2.0,racing,e,ps,codemasters,codemasters,8.3,2000,/games/boxart/full_9921776AmericaFrontccc.jpg
1391,lego pirates of the caribbean: the video game,action,e10,ds,disney interactive studios,traveller's tales,6.8,2011,/games/boxart/full_lego-pirates-of-the-caribbean-the-video-game_348AmericaFront.jpg
1392,operation flashpoint: dragon rising,shooter,m,ps3,codemasters,codemasters,7.3,2009,/games/boxart/full_754945AmericaFrontccc.png
1393,assassin's creed,adventure,m,pc,ubisoft,ubisoft montreal,7.6,2008,/games/boxart/full_8761992AmericaFrontccc.jpg
1394,homefront,shooter,m,ps3,thq,kaos studios,6.6,2011,/games/boxart/full_homefront_34AmericaFront.jpg
1395,lost odyssey,role-playing,t,x360,microsoft game studios,mistwalker corporation / feelplus inc.,8.4,2008,/games/boxart/206111ccc.jpg
1396,dj hero,misc,t,ps3,activision,freestylegames,8.5,2009,/games/boxart/full_367202AmericaFrontccc.jpg
1397,marvel: ultimate alliance 2,role-playing,t,x360,activision,vicarious visions,7.4,2009,/games/boxart/full_7634268AmericaFrontccc.jpg
1398,cars 2,racing,e10,wii,disney interactive studios,avalanche software,8,2011,/games/boxart/full_cars-2-the-video-game_768AmericaFront.jpg
1399,burnout revenge,racing,e10,ps2,electronic arts,criterion games,9,2005,/games/boxart/5434308ccc.jpg
1400,socom 4: u.s. navy seals,shooter,m,ps3,sony computer entertainment,zipper interactive,7,2011,/games/boxart/full_socom-4-us-navy-seals_869AmericaFront.jpg
1401,james cameron's avatar: the game,action,t,ps3,ubisoft,ubisoft montreal,5.8,2009,/games/boxart/full_9144186AmericaFrontccc.png
1402,killzone: liberation,shooter,t,psp,sony computer entertainment,guerrilla games,7.8,2006,/games/boxart/full_3358961AmericaFrontccc.jpg
1403,the biggest loser: ultimate workout,sports,e,x360,thq,blitz games,8,2010,/games/boxart/full_the-biggest-loser-ultimate-workout_9AmericaFront.jpg
1404,3xtreme,action,e,ps,989 studios,unknown,2.9,1999,/games/boxart/2012155ccc.jpg
1405,resistance: retribution,shooter,m,psp,sony computer entertainment,scea bend studio,7.8,2009,/games/boxart/full_8237638AmericaFrontccc.jpg
1406,spider-man 3,platform,t,ps2,activision,vicarious visions,4.4,2007,/games/boxart/full_4228484AmericaFrontccc.jpg
1407,x-men legends,role-playing,t,xb,activision,raven software,8.2,2004,/games/boxart/5004664ccc.jpg
